PID,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Utilities,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remodeled,Exter Qual,Exter Cond,Bsmt Unf Sqft,Total Bsmnt Sqft,Central Air,Living Area Sqft,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Kitchen,Total Rooms,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Fence,Date Sold,SalePrice
527146010,RL,57,8013,Pave,,AllPub,StoneBr,TwnhsE,1Story,8,5,1995,1996,Gd,TA,846.0,1587.0,Y,1734,1.0,0.0,2,0,2,1,6,Attchd,1995.0,2.0,528.0,TA,TA,Y,,09-2009,239500.0
527105130,RL,-1,11792,Pave,,AllPub,Gilbert,1Fam,2Story,8,5,2003,2003,Gd,TA,158.0,1008.0,Y,2283,0.0,0.0,2,1,4,1,9,BuiltIn,2003.0,3.0,632.0,TA,TA,Y,,08-2009,270000.0
534478140,RL,95,11345,Pave,,AllPub,NAmes,Duplex,2Story,5,5,1948,1950,TA,TA,708.0,928.0,Y,1920,0.0,0.0,2,0,4,2,10,Detchd,1948.0,2.0,400.0,TA,Fa,Y,,07-2007,137000.0
528104010,RL,110,14333,Pave,,AllPub,NridgHt,1Fam,1Story,8,5,2007,2007,Gd,TA,590.0,2108.0,Y,2122,1.0,0.0,2,1,2,1,7,Attchd,2007.0,3.0,938.0,TA,TA,Y,,11-2007,345474.0
533215040,FV,42,4385,Pave,,AllPub,Somerst,TwnhsE,1Story,9,5,2001,2001,Gd,TA,455.0,1419.0,Y,1419,1.0,0.0,1,1,2,1,5,Attchd,2001.0,2.0,588.0,TA,TA,Y,,09-2008,290000.0
914475010,RL,75,9750,Pave,,AllPub,Mitchel,1Fam,SFoyer,6,6,1977,1977,TA,TA,135.0,902.0,Y,926,1.0,0.0,1,0,2,1,5,Attchd,1977.0,1.0,351.0,TA,TA,Y,MnPrv,04-2009,156450.0
907227030,RL,36,15523,Pave,,AllPub,CollgCr,1Fam,1Story,5,6,1972,1972,TA,TA,404.0,864.0,Y,864,1.0,0.0,1,0,3,1,5,Attchd,1972.0,1.0,338.0,TA,TA,Y,,08-2009,133500.0
907227110,RL,60,7200,Pave,,AllPub,CollgCr,1Fam,SFoyer,5,8,1972,2003,TA,Gd,108.0,768.0,Y,768,0.0,1.0,1,0,2,1,5,Detchd,1974.0,1.0,396.0,TA,TA,Y,MnPrv,04-2009,133900.0
534128050,RL,80,11040,Pave,,AllPub,NWAmes,1Fam,1Story,6,7,1971,2004,Gd,Gd,602.0,1258.0,Y,1258,0.0,1.0,2,0,3,1,5,Attchd,1971.0,2.0,528.0,TA,TA,Y,,10-2008,145000.0
528108130,RL,95,12350,Pave,,AllPub,NridgHt,1Fam,1Story,9,5,2008,2008,Ex,TA,788.0,2020.0,Y,2020,1.0,0.0,2,0,3,1,7,Attchd,2008.0,3.0,896.0,TA,TA,Y,,05-2009,404000.0
527301320,RL,94,13005,Pave,,AllPub,NWAmes,1Fam,2Story,7,7,1980,1980,Gd,TA,153.0,845.0,Y,2353,1.0,0.0,2,1,4,1,10,Attchd,1983.0,2.0,484.0,TA,TA,Y,GdPrv,08-2009,260000.0
903228040,RM,50,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,7,1937,2000,TA,Gd,462.0,825.0,Y,1497,0.0,0.0,2,0,3,1,5,Detchd,2004.0,1.0,672.0,TA,TA,Y,GdPrv,05-2008,157000.0
916386080,RL,73,9735,Pave,,AllPub,Timber,1Fam,SLvl,5,5,2006,2007,TA,TA,384.0,384.0,Y,1394,0.0,0.0,2,1,3,1,7,BuiltIn,2007.0,2.0,400.0,TA,TA,Y,,05-2008,167500.0
905403150,RL,85,10452,Pave,,AllPub,Edwards,1Fam,1Story,6,5,1953,1953,TA,TA,594.0,1094.0,Y,1094,0.0,0.0,1,0,3,1,5,Attchd,1953.0,2.0,495.0,TA,TA,Y,,06-2008,155000.0
528488100,FV,62,7500,Pave,Pave,AllPub,Somerst,1Fam,1Story,7,5,2004,2005,Gd,TA,811.0,1221.0,Y,1221,1.0,0.0,2,0,2,1,6,Attchd,2004.0,2.0,400.0,TA,TA,Y,,10-2009,185000.0
902325050,RM,60,10800,Pave,,AllPub,OldTown,1Fam,2.5Unf,7,7,1914,1970,TA,TA,490.0,880.0,N,1768,0.0,0.0,1,1,2,1,6,Detchd,1914.0,2.0,320.0,TA,TA,N,,10-2006,163000.0
527107210,RL,57,21872,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,1996,1997,TA,TA,125.0,729.0,Y,1446,0.0,1.0,2,1,3,1,6,Attchd,1996.0,2.0,406.0,TA,TA,Y,,08-2008,175000.0
527105010,RL,74,13830,Pave,,AllPub,Gilbert,1Fam,2Story,5,5,1997,1998,TA,TA,137.0,928.0,Y,1629,0.0,0.0,2,1,3,1,6,Attchd,1997.0,2.0,482.0,TA,TA,Y,MnPrv,03-2010,189900.0
527402210,RL,-1,15870,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1969,1969,TA,TA,230.0,1096.0,Y,1096,1.0,0.0,1,0,3,1,6,Attchd,1969.0,1.0,299.0,TA,TA,Y,,03-2006,138800.0
528365070,RL,90,9900,Pave,,AllPub,NoRidge,1Fam,2Story,7,5,1993,1993,Gd,TA,360.0,1347.0,Y,2646,1.0,0.0,2,1,4,1,9,Attchd,1993.0,3.0,656.0,TA,TA,Y,,04-2009,260000.0
914452190,RL,71,9187,Pave,,AllPub,Mitchel,1Fam,1Story,6,5,1983,1983,TA,Gd,748.0,1084.0,Y,1080,0.0,0.0,1,1,3,1,5,Attchd,1983.0,2.0,484.0,TA,TA,Y,,06-2007,134000.0
533135020,RL,-1,11949,Pave,,AllPub,NoRidge,1Fam,2Story,7,8,1991,2008,Gd,Gd,158.0,975.0,Y,1755,0.0,1.0,2,1,3,1,7,Attchd,1991.0,2.0,524.0,TA,TA,Y,GdPrv,07-2009,235000.0
528188120,RL,36,2628,Pave,,AllPub,NridgHt,Twnhs,2Story,7,5,2003,2003,Gd,TA,764.0,764.0,Y,1626,0.0,0.0,2,1,2,1,6,BuiltIn,2003.0,2.0,474.0,TA,TA,Y,,06-2010,175500.0
905451330,RL,68,9571,Pave,,AllPub,Edwards,1Fam,1Story,5,6,1956,1956,TA,TA,639.0,1509.0,Y,1509,1.0,0.0,1,0,3,1,6,Attchd,1956.0,1.0,322.0,TA,TA,Y,MnPrv,07-2008,159900.0
907194110,RL,67,16285,Pave,,AllPub,CollgCr,1Fam,1Story,7,5,2001,2002,Gd,TA,1413.0,1413.0,Y,1430,0.0,0.0,2,0,3,1,6,Attchd,2001.0,2.0,605.0,TA,TA,Y,,06-2009,187100.0
910203230,RM,50,7030,Pave,,AllPub,IDOTRR,1Fam,1Story,4,6,1925,1950,TA,TA,641.0,641.0,Y,641,0.0,0.0,1,0,2,1,4,Detchd,1925.0,1.0,272.0,TA,TA,N,MnPrv,03-2006,85000.0
905225040,RL,85,13825,Pave,,AllPub,Sawyer,1Fam,SLvl,5,6,1958,1987,TA,Gd,533.0,533.0,Y,1601,0.0,1.0,1,0,3,1,6,BuiltIn,1958.0,1.0,300.0,TA,TA,Y,,12-2008,140000.0
535152010,RL,70,8267,Pave,,AllPub,NAmes,Duplex,1Story,5,5,1958,1958,TA,TA,1604.0,1604.0,Y,1604,0.0,0.0,2,0,4,2,8,Attchd,1958.0,2.0,576.0,TA,TA,Y,,03-2010,135000.0
903231070,RM,52,6240,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,6,1934,1950,TA,TA,816.0,816.0,Y,1176,0.0,0.0,1,0,3,1,6,Detchd,1985.0,2.0,528.0,TA,TA,Y,MnPrv,09-2006,114500.0
902207010,RM,40,3880,Pave,,AllPub,OldTown,1Fam,1Story,5,9,1945,1997,TA,Gd,357.0,686.0,Y,866,0.0,0.0,1,0,2,1,4,,,0.0,0.0,,,Y,,08-2007,110500.0
535450160,RL,60,8544,Pave,,AllPub,NAmes,Duplex,1Story,3,4,1950,1950,TA,TA,0.0,0.0,N,1040,0.0,0.0,2,0,2,2,6,Detchd,1987.0,2.0,400.0,TA,TA,Y,,06-2009,92900.0
535456070,RL,60,7200,Pave,,AllPub,NAmes,1Fam,1.5Fin,5,6,1955,1967,TA,Gd,398.0,768.0,Y,1588,0.0,0.0,1,1,3,1,6,Detchd,1955.0,2.0,480.0,TA,TA,Y,,03-2008,150000.0
908154195,RL,128,39290,Pave,,AllPub,Edwards,1Fam,1Story,10,5,2008,2009,Ex,TA,1085.0,5095.0,Y,5095,1.0,1.0,2,1,2,1,15,Attchd,2008.0,3.0,1154.0,TA,TA,Y,,10-2007,183850.0
903484080,RM,60,10320,Pave,Grvl,AllPub,IDOTRR,1Fam,1.5Fin,4,1,1910,1950,Fa,Fa,771.0,771.0,Y,1484,0.0,0.0,2,0,3,1,6,Detchd,1910.0,1.0,264.0,TA,Fa,N,,09-2007,50000.0
528290030,RL,61,9734,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,2004,2004,Gd,TA,30.0,384.0,Y,1374,0.0,0.0,2,1,3,1,7,BuiltIn,2004.0,2.0,400.0,TA,TA,Y,,05-2009,167000.0
535383060,RL,90,5400,Pave,,AllPub,OldTown,1Fam,1Story,2,5,1940,1950,Fa,TA,416.0,416.0,no,599,1.0,0.0,1,0,2,1,4,,,0.0,0.0,,,N,,06-2009,59000.0
903233050,RM,51,6120,Pave,,AllPub,BrkSide,1Fam,2Story,5,8,1920,2004,TA,TA,939.0,939.0,Y,1513,0.0,0.0,1,1,4,1,8,Detchd,1933.0,1.0,180.0,Fa,Fa,N,,05-2007,137500.0
534278230,RL,85,11475,Pave,,AllPub,NAmes,Duplex,1Story,5,5,1958,1958,TA,TA,1584.0,1584.0,Y,1776,1.0,0.0,2,0,4,2,9,Detchd,1968.0,3.0,888.0,TA,TA,Y,,07-2009,110000.0
527368020,FV,-1,7500,Pave,,AllPub,Somerst,1Fam,2Story,7,5,2000,2000,Gd,TA,281.0,814.0,Y,1674,1.0,0.0,2,1,3,1,7,Attchd,2000.0,2.0,663.0,TA,TA,Y,,01-2010,216000.0
528439080,RL,70,8251,Pave,,AllPub,Somerst,1Fam,1Story,7,5,2005,2006,Gd,TA,716.0,1494.0,Y,1506,1.0,0.0,2,0,3,1,7,Attchd,2005.0,2.0,672.0,TA,TA,Y,,04-2007,249000.0
902205090,RM,50,6000,Pave,,AllPub,OldTown,1Fam,1Story,5,6,1957,1957,TA,TA,620.0,928.0,Y,928,0.0,0.0,1,0,3,1,5,Attchd,1957.0,1.0,288.0,TA,TA,Y,,06-2008,112500.0
907126050,RL,65,9757,Pave,,AllPub,CollgCr,1Fam,1Story,5,7,1994,1994,TA,Gd,235.0,990.0,Y,990,1.0,0.0,1,0,3,1,5,Attchd,1995.0,1.0,440.0,TA,TA,Y,,10-2009,143000.0
916403230,RL,85,10200,Pave,,AllPub,Timber,1Fam,SLvl,6,5,1988,1989,Gd,TA,678.0,1461.0,Y,1509,1.0,0.0,2,0,3,1,5,Attchd,1988.0,2.0,600.0,TA,TA,Y,,08-2008,175000.0
527404150,RL,-1,7340,Pave,,AllPub,NAmes,1Fam,1Story,4,6,1971,1971,TA,TA,536.0,858.0,Y,858,0.0,0.0,1,0,2,1,4,Detchd,1979.0,1.0,684.0,TA,TA,Y,,06-2007,110000.0
528439010,RL,87,10037,Pave,,AllPub,Somerst,1Fam,1Story,8,5,2006,2007,Gd,TA,794.0,1460.0,Y,1460,0.0,0.0,2,0,3,1,6,Attchd,2006.0,2.0,480.0,TA,TA,Y,,08-2008,247000.0
903233120,RM,52,6240,Pave,,AllPub,BrkSide,1Fam,1.5Fin,5,5,1930,1950,TA,TA,480.0,928.0,Y,1536,0.0,0.0,2,0,4,1,7,Detchd,1930.0,2.0,480.0,TA,TA,Y,MnPrv,03-2010,138400.0
903227020,RM,50,6000,Pave,,AllPub,BrkSide,1Fam,1.5Fin,6,6,1940,1950,TA,Gd,308.0,572.0,Y,1196,0.0,1.0,1,1,3,1,6,Detchd,1973.0,2.0,576.0,TA,TA,Y,,03-2010,128000.0
924152030,RL,74,12961,Pave,,AllPub,Mitchel,1Fam,2Story,6,5,1993,1994,Gd,Gd,208.0,1152.0,Y,1797,1.0,0.0,2,1,3,1,7,Attchd,1993.0,2.0,616.0,TA,TA,Y,,03-2010,231000.0
535325460,RL,118,21299,Pave,,AllPub,NAmes,1Fam,1Story,7,5,1941,1963,Gd,TA,929.0,929.0,Y,2039,1.0,0.0,1,1,3,1,7,2Types,1941.0,3.0,791.0,TA,TA,Y,,12-2006,167000.0
531479030,RH,60,7800,Pave,,AllPub,SawyerW,1Fam,1Story,5,5,1965,1965,TA,TA,187.0,828.0,Y,965,1.0,0.0,1,0,3,1,6,Detchd,1979.0,1.0,300.0,TA,TA,Y,MnPrv,07-2006,119900.0
527105070,RL,88,10179,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,1997,1997,TA,TA,98.0,945.0,Y,1608,0.0,0.0,2,1,3,1,7,Attchd,1997.0,2.0,470.0,TA,TA,Y,,07-2009,189500.0
532477030,RL,95,19508,Pave,,AllPub,Veenker,1Fam,1Story,6,5,1974,1974,TA,TA,630.0,1430.0,Y,1430,0.0,1.0,2,0,3,1,6,Attchd,1974.0,2.0,484.0,TA,TA,Y,,07-2008,192000.0
527163080,RL,-1,9556,Pave,,AllPub,Gilbert,1Fam,1Story,7,5,1992,1993,TA,TA,1168.0,1168.0,Y,1187,0.0,0.0,2,0,3,1,6,Attchd,1992.0,2.0,420.0,TA,TA,Y,,08-2007,160000.0
535126010,RL,100,13000,Pave,,AllPub,NAmes,1Fam,2Story,6,6,1968,1968,TA,Gd,448.0,896.0,Y,2142,0.0,0.0,2,1,4,1,8,Attchd,1968.0,1.0,509.0,TA,TA,Y,,06-2009,193500.0
527405160,RL,60,6960,Pave,,AllPub,NAmes,1Fam,1Story,4,6,1970,1970,TA,TA,250.0,864.0,Y,864,0.0,0.0,1,0,3,1,5,Detchd,1989.0,2.0,660.0,TA,TA,Y,,11-2009,120500.0
534475250,RL,90,9900,Pave,,AllPub,NAmes,1Fam,1Story,6,5,1967,1967,Gd,TA,507.0,1680.0,Y,1691,1.0,0.0,1,0,2,1,5,Attchd,1967.0,2.0,550.0,Gd,TA,Y,MnPrv,04-2009,175000.0
532353130,RL,71,7064,Pave,,AllPub,Sawyer,1Fam,1Story,5,6,1977,1977,TA,TA,420.0,980.0,Y,980,0.0,0.0,1,0,3,1,6,Detchd,1986.0,2.0,484.0,TA,TA,Y,,07-2009,135000.0
907295020,RL,75,13125,Pave,,AllPub,CollgCr,1Fam,1Story,6,5,1997,1998,TA,TA,484.0,1478.0,Y,1493,1.0,0.0,2,0,3,1,7,Attchd,1997.0,2.0,508.0,TA,TA,Y,,04-2008,208900.0
905109130,RL,80,14000,Pave,,AllPub,ClearCr,1Fam,2Story,7,5,1996,1997,Gd,TA,105.0,1306.0,Y,2260,1.0,0.0,2,1,3,1,7,Attchd,1996.0,2.0,533.0,TA,TA,Y,,04-2010,328000.0
534403290,RL,80,8800,Pave,,AllPub,NAmes,1Fam,2Story,6,7,1964,1997,TA,Gd,431.0,845.0,Y,2154,0.0,0.0,2,1,5,1,8,Attchd,1964.0,2.0,539.0,TA,TA,Y,MnPrv,07-2007,224500.0
533212110,FV,24,2544,Pave,Pave,AllPub,Somerst,Twnhs,2Story,7,5,2005,2005,Gd,TA,600.0,600.0,Y,1223,0.0,0.0,2,1,2,1,4,Detchd,2005.0,2.0,480.0,TA,TA,Y,,07-2006,147400.0
528280150,RL,76,9967,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,2000,2000,TA,TA,384.0,384.0,Y,1430,0.0,0.0,2,1,3,1,8,BuiltIn,2000.0,2.0,400.0,TA,TA,Y,,12-2007,170000.0
535450070,RL,60,12144,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1949,1950,Gd,TA,457.0,832.0,Y,1268,0.0,0.0,1,0,3,1,6,Attchd,1949.0,1.0,288.0,TA,TA,Y,,09-2009,133000.0
528235200,RL,59,9434,Pave,,AllPub,Gilbert,1Fam,SLvl,7,5,2004,2005,Gd,TA,384.0,384.0,Y,1374,0.0,0.0,2,1,3,1,6,BuiltIn,2004.0,2.0,400.0,TA,TA,Y,,08-2009,170000.0
908102170,RL,60,10044,Pave,,AllPub,Edwards,1Fam,1Story,5,6,1968,1968,TA,TA,126.0,1196.0,Y,1196,1.0,0.0,1,0,3,1,6,Attchd,1968.0,1.0,336.0,TA,TA,Y,MnPrv,06-2010,144000.0
908152080,RL,94,7819,Pave,,AllPub,Edwards,1Fam,SLvl,6,5,1976,1976,TA,TA,480.0,1029.0,Y,1117,1.0,0.0,1,0,3,1,6,Detchd,1976.0,2.0,672.0,TA,TA,Y,MnPrv,03-2010,107000.0
528172030,RL,-1,12568,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2007,2007,Gd,TA,226.0,895.0,Y,1818,1.0,0.0,2,1,3,1,8,Attchd,2007.0,3.0,774.0,TA,TA,Y,,08-2007,281500.0
527359030,RL,80,10400,Pave,,AllPub,NWAmes,1Fam,1Story,6,5,1976,1976,TA,TA,1444.0,1444.0,Y,1444,0.0,0.0,2,0,2,1,5,Attchd,1976.0,2.0,473.0,TA,TA,Y,GdWo,04-2008,159900.0
907410050,RL,79,9245,Pave,,AllPub,CollgCr,1Fam,2Story,7,5,2006,2006,Gd,TA,939.0,939.0,Y,1797,0.0,0.0,2,1,3,1,8,Attchd,2006.0,2.0,639.0,TA,TA,Y,,04-2007,213500.0
534427140,RL,75,7388,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1959,2002,TA,TA,658.0,1063.0,Y,1327,1.0,0.0,1,0,3,1,7,Detchd,1974.0,2.0,624.0,TA,TA,Y,,07-2007,150750.0
528482090,FV,102,11143,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2004,2005,Gd,TA,1580.0,1580.0,Y,2466,0.0,0.0,3,0,4,1,8,Attchd,2004.0,2.0,610.0,TA,TA,Y,,12-2007,340000.0
535152130,RL,-1,8050,Pave,,AllPub,NAmes,1Fam,1Story,5,5,1959,1959,TA,TA,125.0,1143.0,Y,1143,1.0,0.0,1,0,3,1,6,Attchd,1959.0,1.0,308.0,TA,TA,Y,GdPrv,05-2010,136000.0
527425025,RL,-1,17199,Pave,,AllPub,NAmes,1Fam,1Story,4,7,1961,1961,TA,Gd,600.0,914.0,Y,914,0.0,0.0,1,0,2,1,4,Basment,1961.0,1.0,270.0,Fa,TA,Y,GdWo,07-2007,128000.0
533208080,FV,35,4017,Pave,Pave,AllPub,Somerst,TwnhsE,2Story,7,5,2006,2007,Gd,TA,625.0,625.0,Y,1250,0.0,0.0,2,1,2,1,5,Detchd,2006.0,2.0,625.0,TA,TA,Y,,03-2008,171900.0
528218100,RL,58,13204,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,2006,2007,TA,TA,608.0,608.0,Y,1458,0.0,0.0,2,0,3,1,6,BuiltIn,2007.0,2.0,454.0,TA,TA,Y,,05-2007,168165.0
905478220,RL,60,11100,Pave,,AllPub,Edwards,1Fam,1.5Fin,5,6,1951,1994,TA,TA,0.0,1080.0,N,1480,1.0,0.0,1,0,4,1,7,Attchd,1951.0,1.0,253.0,TA,TA,Y,,07-2007,136500.0
909254130,RL,53,7128,Pave,,AllPub,Crawfor,1Fam,2.5Unf,7,5,1941,1950,TA,Gd,554.0,918.0,Y,1646,0.0,0.0,2,0,4,1,7,Detchd,1941.0,1.0,240.0,TA,TA,Y,MnPrv,08-2007,164000.0
907131120,RL,-1,9531,Pave,,AllPub,CollgCr,1Fam,2Story,6,5,1998,1998,TA,TA,88.0,794.0,Y,1796,1.0,0.0,2,1,3,1,7,Attchd,1998.0,2.0,546.0,TA,TA,Y,MnPrv,05-2007,211000.0
923252075,RL,62,7706,Pave,,AllPub,Mitchel,1Fam,SLvl,6,5,1993,1996,TA,Gd,0.0,384.0,Y,1091,0.0,1.0,1,0,2,1,5,Attchd,1993.0,1.0,429.0,TA,TA,Y,,08-2009,131250.0
527404030,RL,-1,8510,Pave,,AllPub,NAmes,1Fam,1Story,5,7,1971,1971,TA,TA,543.0,1043.0,Y,1050,1.0,0.0,1,1,3,1,6,Attchd,1971.0,1.0,336.0,TA,TA,Y,,07-2009,143000.0
528221060,RL,149,12589,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2005,2005,Gd,TA,742.0,742.0,Y,1484,0.0,0.0,2,1,3,1,8,Attchd,2005.0,2.0,390.0,TA,TA,Y,,06-2009,174000.0
527166030,RL,63,9084,Pave,,AllPub,Gilbert,1Fam,2Story,7,5,1998,1998,TA,TA,935.0,935.0,Y,1632,0.0,0.0,2,1,3,1,8,Attchd,1998.0,2.0,462.0,TA,TA,Y,,06-2006,176500.0
903450060,RM,-1,7758,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,7,4,1931,1950,TA,Fa,816.0,1040.0,Y,1818,0.0,0.0,1,1,4,1,7,Detchd,1951.0,1.0,240.0,TA,TA,Y,,06-2007,169500.0
528228545,RL,43,3010,Pave,,AllPub,Blmngtn,TwnhsE,1Story,7,5,2005,2006,Gd,TA,1232.0,1248.0,Y,1248,0.0,0.0,2,0,2,1,5,Attchd,2005.0,2.0,438.0,TA,TA,Y,,03-2006,167240.0
910201050,RM,50,7288,Pave,,AllPub,IDOTRR,1Fam,1.5Fin,5,7,1925,2003,Gd,Gd,936.0,936.0,Y,1601,0.0,0.0,2,0,3,1,6,,,0.0,0.0,,,N,,09-2007,129850.0
531363080,RL,74,7733,Pave,,AllPub,SawyerW,1Fam,1Story,6,5,2005,2005,TA,TA,1118.0,1142.0,Y,1142,0.0,0.0,1,1,3,1,5,,,0.0,0.0,,,Y,,01-2006,139500.0
528458080,FV,72,8640,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2007,2007,Gd,TA,546.0,896.0,Y,1792,0.0,0.0,2,1,3,1,8,Attchd,2007.0,2.0,590.0,TA,TA,Y,,11-2007,255000.0
527358120,RL,104,11361,Pave,,AllPub,NWAmes,1Fam,1Story,6,5,1976,1976,TA,TA,549.0,1193.0,Y,1523,0.0,1.0,2,0,3,1,7,Attchd,1976.0,2.0,478.0,TA,TA,Y,MnPrv,05-2008,180000.0
534477090,RL,80,9600,Pave,,AllPub,NAmes,1Fam,1Story,5,8,1950,2006,TA,Gd,232.0,572.0,Y,1337,1.0,0.0,1,0,3,1,7,Attchd,1950.0,1.0,264.0,TA,TA,Y,,09-2008,141500.0
527358060,RL,70,12243,Pave,,AllPub,NWAmes,1Fam,1Story,5,6,1971,1971,TA,TA,486.0,1484.0,Y,1484,0.0,0.0,2,0,3,1,7,Attchd,1971.0,2.0,487.0,TA,TA,Y,,02-2007,175000.0
528478030,FV,75,9375,Pave,,AllPub,Somerst,1Fam,2Story,8,5,2003,2004,Gd,TA,1053.0,1053.0,Y,1992,0.0,0.0,2,1,3,1,9,Attchd,2003.0,2.0,648.0,TA,TA,Y,,08-2008,250000.0
916384050,RL,67,8368,Pave,,AllPub,Timber,1Fam,1Story,7,5,2006,2007,Gd,TA,1689.0,1689.0,Y,1689,0.0,0.0,2,0,3,1,7,Attchd,2007.0,2.0,433.0,TA,TA,Y,,04-2007,231713.0
905104210,RL,70,8521,Pave,,AllPub,Sawyer,1Fam,1Story,5,5,1967,1967,TA,TA,70.0,912.0,Y,912,0.0,0.0,1,0,3,1,5,Detchd,1974.0,1.0,336.0,TA,TA,Y,MnPrv,05-2010,125000.0
903454060,RM,70,5600,Pave,,AllPub,IDOTRR,2fmCon,2Story,4,5,1930,1950,Fa,Fa,0.0,0.0,N,1092,0.0,0.0,2,0,3,2,7,,,0.0,0.0,,,N,,07-2010,55000.0
903231240,RM,51,6120,Pave,,AllPub,BrkSide,1Fam,1Story,5,7,1925,1950,TA,TA,279.0,768.0,N,1015,0.0,0.0,1,0,3,1,6,Detchd,1925.0,1.0,450.0,TA,TA,Y,MnPrv,07-2006,88000.0
903458060,RM,40,4800,Pave,,AllPub,IDOTRR,1Fam,1Story,4,7,1916,1990,TA,TA,999.0,1196.0,Y,1196,1.0,0.0,1,0,2,1,5,Detchd,1957.0,2.0,440.0,TA,TA,Y,,07-2007,109900.0
923230190,RL,50,6953,Pave,,AllPub,Mitchel,1Fam,1Story,5,7,1971,2004,TA,Gd,395.0,864.0,Y,874,0.0,0.0,1,0,3,1,5,Detchd,1971.0,1.0,352.0,TA,TA,Y,,06-2010,130000.0
528235050,RL,-1,7861,Pave,,AllPub,Gilbert,1Fam,2Story,6,5,2002,2003,Gd,TA,326.0,783.0,Y,1509,1.0,0.0,2,1,3,1,7,Attchd,2002.0,2.0,393.0,TA,TA,Y,,06-2006,183200.0
533352150,RL,-1,9991,Pave,,AllPub,Sawyer,1Fam,1Story,4,4,1976,1993,TA,TA,165.0,1281.0,Y,1620,1.0,0.0,2,0,3,1,8,Attchd,1993.0,2.0,490.0,TA,TA,Y,GdWo,06-2009,150000.0
907254020,RL,73,9066,Pave,,AllPub,CollgCr,1Fam,2Story,8,5,1999,2000,Gd,TA,336.0,1004.0,Y,1852,0.0,0.0,2,1,3,1,7,Attchd,1999.0,3.0,660.0,TA,TA,Y,GdPrv,12-2008,230000.0
908186090,RM,35,3675,Pave,,AllPub,Edwards,TwnhsE,SFoyer,6,5,2005,2006,TA,TA,0.0,547.0,Y,1072,1.0,0.0,1,0,2,1,5,Basment,2005.0,2.0,525.0,TA,TA,Y,,10-2006,142500.0
531363030,RL,63,7500,Pave,,AllPub,SawyerW,1Fam,1Story,7,5,2006,2006,Gd,TA,1087.0,1141.0,Y,1141,1.0,0.0,1,1,3,1,6,Detchd,2006.0,2.0,484.0,TA,TA,Y,,06-2009,152000.0
528172020,RL,74,10927,Pave,,AllPub,NridgHt,1Fam,2Story,8,5,2005,2005,Gd,TA,512.0,1058.0,Y,1904,1.0,0.0,2,1,3,1,8,BuiltIn,2003.0,2.0,736.0,TA,TA,Y,,06-2006,275000.0
903425340,RL,60,9873,Pave,,AllPub,BrkSide,2fmCon,1Story,4,5,1970,1970,TA,TA,171.0,960.0,N,960,1.0,0.0,1,0,3,1,6,Detchd,1970.0,2.0,576.0,TA,TA,Y,,05-2006,129000.0
531363060,RL,63,7500,Pave,,AllPub,SawyerW,1Fam,1Story,7,5,2004,2005,TA,TA,400.0,1080.0,Y,1080,1.0,0.0,1,0,3,1,6,,,0.0,0.0,,,Y,,04-2008,141000.0
902332030,C (all),60,7200,Pave,,AllPub,OldTown,2fmCon,2.5Unf,6,6,1910,1998,TA,TA,168.0,1214.0,N,2291,0.0,1.0,2,0,4,2,9,Detchd,1900.0,2.0,506.0,TA,TA,Y,,11-2007,133900.0
908275200,RL,60,8172,Pave,,AllPub,Edwards,1Fam,1Story,4,5,1955,1955,TA,TA,224.0,768.0,Y,768,0.0,0.0,1,0,2,1,4,Detchd,1959.0,1.0,355.0,TA,TA,Y,MnPrv,07-2007,125000.0
911370520,RM,44,3811,Pave,,AllPub,Crawfor,TwnhsE,1Story,7,5,2004,2005,Gd,TA,120.0,1594.0,Y,1646,1.0,1.0,2,0,2,1,5,Attchd,2004.0,2.0,482.0,TA,TA,Y,,07-2008,250000.0
535180070,RL,72,10011,Pave,,AllPub,NAmes,1Fam,1Story,5,6,1957,1996,TA,TA,710.0,1070.0,Y,1236,0.0,1.0,1,0,2,1,6,Attchd,1957.0,1.0,447.0,TA,TA,Y,MnPrv,05-2006,134450.0
